1	3910000	3920000	1	4630000	4640000	0.010380489285561446	2.599207668339954
1	3920000	3930000	1	4050000	4060000	0.07472425297007954	2.111212657236631
1	3920000	3930000	1	4820000	4830000	0.19237613875093418	3.2
1	3920000	3930000	1	5440000	5450000	0.17807557054768133	2.111212657236631
1	4650000	4660000	1	4830000	4840000	2.1345590388060813e-05	2.111212657236631
1	4650000	4660000	1	5040000	5050000	0.188865465895459	2.599207668339954
1	4650000	4660000	1	5110000	5120000	0.050078983957326254	2.599207668339954
1	4650000	4660000	1	5460000	5470000	0.16515329602363205	2.111212657236631
1	5510000	5520000	1	5740000	5750000	1.686019410501991e-05	2.111212657236631
1	5500000	5510000	1	5830000	5840000	0.1366652656833442	2.599207668339954
1	5510000	5520000	1	5900000	5910000	0.039173561728812645	2.599207668339954
1	5510000	5520000	1	5610000	5620000	0.00023864428245130227	2.111212657236631
1	5630000	5640000	1	5740000	5750000	2.6175293844717866e-06	2.111212657236631
1	5630000	5640000	1	5900000	5910000	0.0023919691683153377	2.111212657236631
1	5640000	5650000	1	5970000	5980000	0.1647031339177253	2.111212657236631
1	6040000	6050000	1	6230000	6240000	0.0008367900890242758	2.111212657236631
1	6050000	6060000	1	6330000	6340000	0.1655596087390635	2.111212657236631
1	6110000	6120000	1	7950000	7960000	0.17023119499905595	2.111212657236631
1	6240000	6250000	1	6410000	6420000	0.0002505233142871089	2.111212657236631
1	6240000	6250000	1	6470000	6480000	0.0058540282702892925	2.111212657236631
1	6240000	6250000	1	7550000	7560000	0.15723610550058534	1.8379173679952563
1	6250000	6260000	1	6330000	6340000	1.5108405095998201e-06	2.111212657236631
1	6360000	6370000	1	7890000	7900000	0.17885285098780312	2.111212657236631
1	6460000	6470000	1	7640000	7650000	0.05967647406729197	2.111212657236631
1	6480000	6490000	1	6630000	6640000	0.15781998972356615	2.111212657236631
1	6480000	6490000	1	7210000	7220000	0.0003285704340474089	2.111212657236631
1	6710000	6720000	1	7390000	7400000	0.15458800672232273	2.111212657236631
1	6710000	6720000	1	7640000	7650000	0.010293826072236903	2.111212657236631
1	6710000	6720000	1	7750000	7760000	0.17807557054768133	2.111212657236631
1	6720000	6730000	1	6880000	6890000	0.1366652656833442	2.599207668339954
1	6720000	6730000	1	7060000	7070000	0.0016710904594766207	2.111212657236631
1	6720000	6730000	1	7200000	7210000	7.0775894901037315e-06	2.111212657236631
1	6760000	6770000	1	7880000	7890000	0.17807557054768133	2.111212657236631
1	6790000	6800000	1	7060000	7070000	0.0022251643070007807	2.111212657236631
1	6790000	6800000	1	7200000	7210000	0.0038025175764781678	2.111212657236631
1	6790000	6800000	1	7640000	7650000	0.06346527651567485	3.2
1	6890000	6900000	1	7200000	7210000	0.11640282239716433	2.111212657236631
1	7030000	7040000	1	7640000	7650000	0.0004060356510056245	2.111212657236631
1	7050000	7060000	1	7200000	7210000	0.00021817827523502495	2.111212657236631
1	7110000	7120000	1	7640000	7650000	0.13309179169537066	2.599207668339954
1	7230000	7240000	1	7640000	7650000	6.550530047177983e-05	2.599207668339954
1	7460000	7470000	1	7630000	7640000	0.01378765690981845	2.111212657236631
1	7520000	7530000	1	7640000	7650000	0.12695653504109103	2.599207668339954
1	7670000	7680000	1	7750000	7760000	1.3738811643904116e-08	2.111212657236631
1	7670000	7680000	1	7900000	7910000	0.0140840508475573	2.111212657236631
1	7800000	7810000	1	8330000	8340000	0.0862043806180098	4.222425314473262
1	7800000	7810000	1	7900000	7910000	0.0032757007365377677	2.599207668339954
1	7990000	8000000	1	8720000	8730000	0.0322245474042942	3.6758347359905126
1	7990000	8000000	1	8850000	8860000	0.16427550764804497	3.6758347359905126
1	7990000	8000000	1	8330000	8340000	5.870986698094012e-07	2.599207668339954
1	8030000	8040000	1	8170000	8180000	0.016504614117189755	2.111212657236631
1	8030000	8040000	1	8240000	8250000	0.0010928397922894105	2.111212657236631
1	8170000	8180000	1	8310000	8320000	0.17023119499905595	2.599207668339954
1	8400000	8410000	1	8530000	8540000	0.1366652656833442	3.2
1	8400000	8410000	1	8840000	8850000	0.00075822735974757	2.599207668339954
1	8410000	8420000	1	8710000	8720000	0.16536731998270934	2.599207668339954
1	8410000	8420000	1	9710000	9720000	1.686019410501991e-05	2.111212657236631
1	8430000	8440000	1	9840000	9850000	0.005464499573205011	3.6758347359905126
1	8420000	8430000	1	10040000	10050000	0.06285424581607917	2.111212657236631
1	8430000	8440000	1	10170000	10180000	0.1366652656833442	3.2
1	8480000	8490000	1	10420000	10430000	0.1936776839797776	3.6758347359905126
1	8550000	8560000	1	9710000	9720000	0.0006588544842157373	2.111212657236631
1	8560000	8570000	1	8710000	8720000	0.0009897661573264524	2.111212657236631
1	8570000	8580000	1	8830000	8840000	0.09084865903662773	2.599207668339954
1	8610000	8620000	1	9710000	9720000	0.00269471292484795	2.111212657236631
1	8660000	8670000	1	9710000	9720000	0.025622964861927132	2.111212657236631
1	8720000	8730000	1	8840000	8850000	0.05840009648831097	2.111212657236631
1	8720000	8730000	1	9710000	9720000	0.00014428162681358664	2.111212657236631
1	8720000	8730000	1	9850000	9860000	0.10029062030292503	2.111212657236631
1	8780000	8790000	1	9080000	9090000	0.023864257659508795	2.111212657236631
1	8840000	8850000	1	9720000	9730000	0.00014235145483374912	2.599207668339954
1	8870000	8880000	1	9560000	9570000	0.17928957433843765	2.111212657236631
1	8900000	8910000	1	9480000	9490000	0.01827818015336466	3.2
1	8910000	8920000	1	8990000	9000000	0.003060294258576976	2.111212657236631
1	8910000	8920000	1	9100000	9110000	0.017425227730364645	2.599207668339954
1	9110000	9120000	1	9470000	9480000	0.028911570767772638	2.599207668339954
1	9280000	9290000	1	9570000	9580000	0.0075900987799799	2.111212657236631
1	9280000	9290000	1	9470000	9480000	3.440820402156319e-07	2.599207668339954
1	9620000	9630000	1	9870000	9880000	0.15120270726543286	2.111212657236631
1	9620000	9630000	1	10420000	10430000	0.02637615248127629	2.599207668339954
1	9720000	9730000	1	9850000	9860000	0.012864440364230165	2.111212657236631
1	9740000	9750000	1	10420000	10430000	0.0042554903325252415	4.222425314473262
1	9780000	9790000	1	9860000	9870000	0.0005516321669566465	2.111212657236631
1	9880000	9890000	1	10140000	10150000	0.06259563843804497	2.111212657236631
1	9880000	9890000	1	10420000	10430000	0.0043351961870230875	2.599207668339954
1	9910000	9920000	1	11770000	11780000	0.1737443101870084	2.111212657236631
1	9920000	9930000	1	10150000	10160000	0.011673382258676038	4.222425314473262
1	9940000	9950000	1	10420000	10430000	0.028511993087033505	2.111212657236631
1	10220000	10230000	1	11960000	11970000	0.13117433593826716	2.599207668339954
1	10430000	10440000	1	12060000	12070000	0.15157982847339221	2.599207668339954
1	10500000	10510000	1	10940000	10950000	0.00025865335016498134	2.111212657236631
1	10500000	10510000	1	11010000	11020000	0.0322245474042942	2.599207668339954
1	10500000	10510000	1	11830000	11840000	0.12932732984840872	2.599207668339954
1	10500000	10510000	1	12040000	12050000	0.0010355897289744996	4.222425314473262
1	10510000	10520000	1	10630000	10640000	7.084935548248233e-05	2.111212657236631
1	10510000	10520000	1	10790000	10800000	0.002567159606975875	2.111212657236631
1	10510000	10520000	1	10870000	10880000	4.712083229559351e-05	2.111212657236631
1	10640000	10650000	1	11710000	11720000	0.13309179169537066	5.198415336679908
1	10640000	10650000	1	11820000	11830000	0.01922012637902307	2.599207668339954
1	10650000	10660000	1	11920000	11930000	0.009462599041828968	2.599207668339954
1	10650000	10660000	1	12010000	12020000	0.001187449878670008	2.599207668339954
1	10660000	10670000	1	12060000	12070000	0.0022251643070007807	3.2
1	10690000	10700000	1	10780000	10790000	0.0028131645633903564	2.111212657236631
1	10690000	10700000	1	10860000	10870000	0.007722254219188281	2.111212657236631
1	11030000	11040000	1	11350000	11360000	0.012424837832448812	2.111212657236631
1	11050000	11060000	1	11240000	11250000	0.014935282235498115	3.6758347359905126
1	11040000	11050000	1	11640000	11650000	0.00010399011209502873	2.111212657236631
1	11040000	11050000	1	11730000	11740000	0.004185223297283076	2.111212657236631
1	11040000	11050000	1	11810000	11820000	0.0484064003644925	2.111212657236631
1	11050000	11060000	1	11890000	11900000	0.008054153937854667	2.111212657236631
1	11090000	11100000	1	11980000	11990000	0.17427491332481612	2.111212657236631
1	11100000	11110000	1	11650000	11660000	0.12932732984840872	1.8379173679952563
1	11240000	11250000	1	11640000	11650000	0.0013144140535419249	2.111212657236631
1	11390000	11400000	1	11630000	11640000	0.0063617820724935145	2.111212657236631
1	11470000	11480000	1	11630000	11640000	0.0013193898542273633	2.111212657236631
1	12120000	12130000	1	12200000	12210000	3.023092604026445e-08	2.111212657236631
1	12120000	12130000	1	12270000	12280000	0.07882843413960805	2.111212657236631
1	12120000	12130000	1	12650000	12660000	0.13974216933854242	2.599207668339954
1	12120000	12130000	1	12770000	12780000	0.1228145087085446	2.599207668339954
1	12270000	12280000	1	12770000	12780000	0.023864257659508795	2.111212657236631
1	12290000	12300000	1	12640000	12650000	0.00027767847388484554	3.2
1	12390000	12400000	1	12610000	12620000	0.0014486610380196818	2.599207668339954
1	12480000	12490000	1	12610000	12620000	0.009597810442225591	2.599207668339954
1	13670000	13680000	1	13810000	13820000	0.0010934954313121898	2.111212657236631
1	13670000	13680000	1	13950000	13960000	0.00021817827523502495	2.111212657236631
1	13740000	13750000	1	13950000	13960000	0.14021153602516317	2.111212657236631
1	13830000	13840000	1	13950000	13960000	4.134119571333869e-06	2.111212657236631
1	13980000	13990000	1	15040000	15050000	0.01152372318044731	2.111212657236631
1	13980000	13990000	1	14550000	14560000	0.1651908645415811	2.599207668339954
1	13980000	13990000	1	14770000	14780000	0.15514829004223119	2.111212657236631
1	14100000	14110000	1	14840000	14850000	0.17495013936132822	2.111212657236631
1	14110000	14120000	1	15030000	15040000	0.0007237842367056804	2.111212657236631
1	14110000	14120000	1	14540000	14550000	0.0010934954313121898	3.6758347359905126
1	14110000	14120000	1	14730000	14740000	0.026465169685405004	3.2
1	14120000	14130000	1	14370000	14380000	0.1643519669690077	4.222425314473262
1	14560000	14570000	1	15040000	15050000	0.031203224840160654	3.2
1	14760000	14770000	1	15290000	15300000	0.15781998972356615	2.599207668339954
1	14770000	14780000	1	15030000	15040000	0.0001652765600932681	2.111212657236631
1	14920000	14930000	1	15020000	15030000	0.0026234733411891445	2.111212657236631
1	15050000	15060000	1	15290000	15300000	0.11559086719161411	2.111212657236631
1	15130000	15140000	1	15290000	15300000	3.440820402156319e-07	2.111212657236631
1	15130000	15140000	1	15420000	15430000	0.008013812414260173	2.111212657236631
1	15320000	15330000	1	15420000	15430000	0.00011987881856675783	2.111212657236631
1	15320000	15330000	1	15500000	15510000	0.021544673095360917	2.111212657236631
1	15330000	15340000	1	15730000	15740000	0.10384484517359859	4.222425314473262
1	15530000	15540000	1	15740000	15750000	0.06888441618686494	3.6758347359905126
1	15590000	15600000	1	15740000	15750000	0.10220681218883318	2.111212657236631
1	15790000	15800000	1	16010000	16020000	0.0003584369828493895	3.2
1	15790000	15800000	1	16050000	16060000	0.0022963732995540226	2.111212657236631
1	16080000	16090000	1	16180000	16190000	2.6175293844717866e-06	2.111212657236631
1	16080000	16090000	1	16350000	16360000	0.008198425009741389	2.111212657236631
1	16230000	16240000	1	16350000	16360000	0.008479893230929516	3.2
1	16380000	16390000	1	16920000	16930000	0.08853273141066997	2.111212657236631
1	16460000	16470000	1	16920000	16930000	0.0365797288744775	3.2
1	17060000	17070000	1	17400000	17410000	0.17807557054768133	2.111212657236631
1	17120000	17130000	1	17340000	17350000	0.0005088057596117965	2.111212657236631
1	17120000	17130000	1	17230000	17240000	0.0005227662955457513	2.111212657236631
1	17500000	17510000	1	17600000	17610000	2.394180968344021e-05	2.111212657236631
1	17490000	17500000	1	17700000	17710000	0.18319326851965156	2.111212657236631
1	17490000	17500000	1	17900000	17910000	0.13078533595355013	2.111212657236631
1	17500000	17510000	1	18570000	18580000	0.012130184475076028	2.111212657236631
1	17490000	17500000	1	18860000	18870000	0.07853465686975093	2.111212657236631
1	17650000	17660000	1	17900000	17910000	0.03812377805294345	2.111212657236631
1	17650000	17660000	1	18090000	18100000	0.049315630586327944	2.111212657236631
1	17650000	17660000	1	18570000	18580000	0.0002505233142871089	2.111212657236631
1	17650000	17660000	1	18870000	18880000	0.17807557054768133	2.599207668339954
1	17660000	17670000	1	17820000	17830000	0.022122493036862426	2.111212657236631
1	17750000	17760000	1	18570000	18580000	0.1288198275480596	2.111212657236631
1	17760000	17770000	1	18750000	18760000	0.18377840624055677	2.111212657236631
1	17830000	17840000	1	18560000	18570000	0.017152940581363265	2.599207668339954
1	17920000	17930000	1	18090000	18100000	0.0040172801431911315	2.111212657236631
1	17920000	17930000	1	18220000	18230000	0.022122493036862426	2.599207668339954
1	17920000	17930000	1	18300000	18310000	0.002856457196075299	2.111212657236631
1	17920000	17930000	1	18570000	18580000	1.686019410501991e-05	2.111212657236631
1	17980000	17990000	1	18090000	18100000	0.138894532183266	2.111212657236631
1	17990000	18000000	1	18560000	18570000	0.06888441618686494	3.2
1	18050000	18060000	1	18560000	18570000	0.113590055225119	1.8379173679952563
1	18100000	18110000	1	18570000	18580000	0.00012824094786704235	2.111212657236631
1	18110000	18120000	1	18210000	18220000	0.10790805714745577	2.111212657236631
1	18220000	18230000	1	18560000	18570000	0.0019956052736042626	2.599207668339954
1	18300000	18310000	1	18560000	18570000	0.0011372564531787828	2.599207668339954
1	18600000	18610000	1	18680000	18690000	2.138530669377142e-06	2.111212657236631
1	18600000	18610000	1	18820000	18830000	0.00012806155055125216	2.111212657236631
1	18690000	18700000	1	18820000	18830000	0.06351445376395674	2.599207668339954
1	18910000	18920000	1	19080000	19090000	2.6716160160431205e-05	2.599207668339954
1	18900000	18910000	1	19230000	19240000	0.14631075204719515	3.2
1	18900000	18910000	1	19660000	19670000	0.04862988392004953	2.111212657236631
1	19170000	19180000	1	19650000	19660000	0.0058540282702892925	2.111212657236631
1	19260000	19270000	1	19650000	19660000	0.0003584369828493895	2.111212657236631
1	19330000	19340000	1	19650000	19660000	7.84506545815829e-06	2.111212657236631
1	19350000	19360000	1	19480000	19490000	0.08940949028087194	2.111212657236631
1	19400000	19410000	1	19640000	19650000	0.03157496123146838	2.111212657236631
1	19480000	19490000	1	19640000	19650000	0.008469767380949624	2.111212657236631
1	19490000	19500000	1	19580000	19590000	0.07853998981541557	2.111212657236631
1	19780000	19790000	1	19870000	19880000	0.11864891710346932	2.111212657236631
1	37890000	37900000	1	38830000	38840000	0.04264141098699651	2.111212657236631
1	38010000	38020000	1	39040000	39050000	0.08265923943055259	2.111212657236631
1	38020000	38030000	1	38830000	38840000	2.0634785075912543e-05	2.111212657236631
1	38030000	38040000	1	38590000	38600000	0.00015435163550266075	2.111212657236631
1	38040000	38050000	1	38430000	38440000	0.04264141098699651	2.111212657236631
1	38040000	38050000	1	38490000	38500000	0.05284829044584162	3.2
1	38040000	38050000	1	38700000	38710000	0.16076948030065674	2.599207668339954
1	38050000	38060000	1	38220000	38230000	0.18906357526015977	3.2
1	38050000	38060000	1	38340000	38350000	0.06342348100382725	2.599207668339954
1	38130000	38140000	1	38810000	38820000	0.026394012392649584	2.599207668339954
1	38210000	38220000	1	38820000	38830000	0.1548696418822193	2.599207668339954
1	38360000	38370000	1	38820000	38830000	0.13538017915573594	2.599207668339954
1	38530000	38540000	1	39510000	39520000	0.027047163814338384	2.111212657236631
1	38600000	38610000	1	38810000	38820000	0.00012638814821169662	2.599207668339954
1	38860000	38870000	1	39000000	39010000	0.0015731585862544426	2.111212657236631
1	38860000	38870000	1	39070000	39080000	0.002645754591583787	2.599207668339954
1	39100000	39110000	1	39250000	39260000	2.045752168259677e-06	2.111212657236631
1	39100000	39110000	1	39390000	39400000	0.0008482379294289703	2.111212657236631
1	39100000	39110000	1	39520000	39530000	0.0003287481411418103	2.599207668339954
1	39100000	39110000	1	39720000	39730000	0.0026978986146528336	2.111212657236631
1	39190000	39200000	1	39540000	39550000	0.13747245983682335	2.111212657236631
1	39260000	39270000	1	39530000	39540000	0.0711246109240423	2.111212657236631
1	39270000	39280000	1	39390000	39400000	0.04102753755023993	2.111212657236631
1	39570000	39580000	1	41010000	41020000	0.15178927622995966	2.111212657236631
1	39600000	39610000	1	39710000	39720000	0.002042871101045961	2.111212657236631
1	39590000	39600000	1	39790000	39800000	0.12256595611443988	2.111212657236631
1	39810000	39820000	1	39900000	39910000	1.1000872119915073e-05	2.111212657236631
1	39810000	39820000	1	39970000	39980000	0.005427477512232394	2.111212657236631
1	39810000	39820000	1	40030000	40040000	0.05410139605772668	2.111212657236631
1	39910000	39920000	1	40030000	40040000	0.0032920513189485	2.111212657236631
1	40080000	40090000	1	40330000	40340000	0.0016447786519408147	2.111212657236631
1	40140000	40150000	1	40420000	40430000	0.00032834710978171057	2.111212657236631
1	40150000	40160000	1	40320000	40330000	4.4649959348755105e-05	2.599207668339954
1	40130000	40140000	1	40530000	40540000	0.04227390576648684	2.111212657236631
1	40130000	40140000	1	40660000	40670000	0.17019871156826852	2.111212657236631
1	40130000	40140000	1	40850000	40860000	0.17560593729399526	2.599207668339954
1	40600000	40610000	1	40770000	40780000	0.1724601399581046	2.111212657236631
1	40610000	40620000	1	40840000	40850000	0.0007210820932350338	2.111212657236631
1	40600000	40610000	1	40950000	40960000	0.0005010012028003759	2.111212657236631
1	40850000	40860000	1	40940000	40950000	2.138896273429225e-07	2.111212657236631
1	41010000	41020000	1	41420000	41430000	0.12256595611443988	3.6758347359905126
1	41040000	41050000	1	41230000	41240000	0.0005049682791180565	2.111212657236631
1	41130000	41140000	1	41220000	41230000	0.02056184128069763	2.599207668339954
1	41260000	41270000	1	41520000	41530000	0.021868618659501016	2.111212657236631
1	41270000	41280000	1	41420000	41430000	4.199471227551833e-07	2.111212657236631
1	41280000	41290000	1	42090000	42100000	0.18188811984209313	2.111212657236631
1	41320000	41330000	1	41410000	41420000	0.0014928833361364802	2.111212657236631
1	41440000	41450000	1	42750000	42760000	0.15708519302821658	2.111212657236631
1	41570000	41580000	1	42740000	42750000	0.013502503245449382	2.111212657236631
1	41580000	41590000	1	41790000	41800000	0.008761911514225996	2.599207668339954
1	41570000	41580000	1	41860000	41870000	0.17019871156826852	2.111212657236631
1	41570000	41580000	1	42030000	42040000	0.027047163814338384	3.6758347359905126
1	41570000	41580000	1	42120000	42130000	0.006852677874118047	3.6758347359905126
1	41570000	41580000	1	42610000	42620000	0.15834625445732772	2.111212657236631
1	41800000	41810000	1	42040000	42050000	0.07010517122060712	3.6758347359905126
1	41800000	41810000	1	42120000	42130000	0.09557652564098773	2.599207668339954
1	42130000	42140000	1	42880000	42890000	0.07002428459694601	2.111212657236631
1	42140000	42150000	1	42750000	42760000	4.9733678082267134e-05	2.111212657236631
1	42150000	42160000	1	42560000	42570000	0.010461200037027548	2.111212657236631
1	42150000	42160000	1	42650000	42660000	0.022480875544745357	2.111212657236631
1	42160000	42170000	1	42460000	42470000	0.0040163898464280765	2.599207668339954
1	42190000	42200000	1	42320000	42330000	0.026441986649877812	3.6758347359905126
1	42340000	42350000	1	42450000	42460000	0.059103661804116046	2.111212657236631
1	42340000	42350000	1	42570000	42580000	0.15708519302821658	2.111212657236631
1	42340000	42350000	1	42660000	42670000	0.014543250893009561	2.111212657236631
1	42340000	42350000	1	42750000	42760000	0.008488261130632446	2.111212657236631
1	42570000	42580000	1	42740000	42750000	0.013689348512351606	2.111212657236631
1	42580000	42590000	1	43070000	43080000	0.09916241983355563	2.111212657236631
1	42780000	42790000	1	43070000	43080000	0.007429263526268695	2.599207668339954
1	42910000	42920000	1	43070000	43080000	9.801380655811881e-07	2.111212657236631
1	42910000	42920000	1	43150000	43160000	0.1440500776863902	2.599207668339954
1	43210000	43220000	1	43500000	43510000	0.04836766419280428	3.6758347359905126
1	43240000	43250000	1	43350000	43360000	8.617619384438713e-05	2.111212657236631
1	43220000	43230000	1	44040000	44050000	0.17293258843080586	2.111212657236631
1	43370000	43380000	1	43960000	43970000	0.0658853502994292	2.599207668339954
1	43520000	43530000	1	43740000	43750000	0.0945361103710469	2.111212657236631
1	43530000	43540000	1	43950000	43960000	0.012688406762713024	2.599207668339954
1	43510000	43520000	1	44670000	44680000	0.09094136728875425	2.111212657236631
1	43520000	43530000	1	44040000	44050000	0.025366685794968	2.111212657236631
1	43530000	43540000	1	43630000	43640000	0.00034602809351191866	2.599207668339954
1	43700000	43710000	1	44040000	44050000	0.12256595611443988	2.111212657236631
1	43760000	43770000	1	43930000	43940000	0.0016884772807199775	2.111212657236631
1	43760000	43770000	1	44040000	44050000	0.05608381641667537	2.111212657236631
1	44050000	44060000	1	44620000	44630000	0.030552814649446314	5.571523605095194
1	44210000	44220000	1	44590000	44600000	0.0003287481411418103	2.111212657236631
1	44370000	44380000	1	44590000	44600000	0.0008649721754052548	2.111212657236631
1	44720000	44730000	1	44810000	44820000	0.09872473382592252	2.111212657236631
1	44750000	44760000	1	46300000	46310000	0.1890208807152808	2.111212657236631
1	44750000	44760000	1	46380000	46390000	0.0953466589372813	2.111212657236631
1	44790000	44800000	1	45500000	45510000	0.00930516369271117	2.111212657236631
1	44820000	44830000	1	44990000	45000000	0.0019222218307746804	2.599207668339954
1	44820000	44830000	1	45300000	45310000	0.0029985676548177132	2.599207668339954
1	45010000	45020000	1	45300000	45310000	1.1082372908255421e-07	2.111212657236631
1	45010000	45020000	1	45490000	45500000	0.010461200037027548	2.111212657236631
1	45010000	45020000	1	45570000	45580000	0.12131654092652826	2.111212657236631
1	45020000	45030000	1	45210000	45220000	0.0030182552390684196	2.111212657236631
1	45020000	45030000	1	46130000	46140000	0.19610392213102315	2.111212657236631
1	45330000	45340000	1	46290000	46300000	0.13440720570191064	2.111212657236631
1	45340000	45350000	1	45570000	45580000	0.019996297358668945	2.111212657236631
1	45340000	45350000	1	46210000	46220000	0.021151068009164966	3.2
1	45360000	45370000	1	45480000	45490000	9.801380655811881e-07	2.111212657236631
1	45510000	45520000	1	46200000	46210000	0.14280905686897377	3.2
1	45520000	45530000	1	45880000	45890000	0.1095921575619583	2.111212657236631
1	45620000	45630000	1	46210000	46220000	0.004677278061001969	3.6758347359905126
1	45630000	45640000	1	46010000	46020000	0.020406851950548102	3.2
1	45650000	45660000	1	45860000	45870000	0.040528957031744084	3.6758347359905126
1	45870000	45880000	1	46220000	46230000	0.17976022996379462	2.599207668339954
1	46030000	46040000	1	46180000	46190000	0.0003287481411418103	2.111212657236631
1	46450000	46460000	1	46530000	46540000	7.44069797331548e-07	2.111212657236631
1	46620000	46630000	1	46720000	46730000	0.00019025503752082126	2.111212657236631
1	46740000	46750000	1	46860000	46870000	0.0006262561284815563	2.111212657236631
1	46740000	46750000	1	46980000	46990000	0.17167760874448118	2.599207668339954
1	46740000	46750000	1	47160000	47170000	0.0016884772807199775	2.111212657236631
1	46870000	46880000	1	47170000	47180000	0.008408377883545742	2.111212657236631
1	46880000	46890000	1	47080000	47090000	2.6857557962500778e-05	2.111212657236631
1	46990000	47000000	1	47080000	47090000	0.12256595611443988	2.111212657236631
1	47180000	47190000	1	47410000	47420000	0.023196683921040684	2.111212657236631
1	47180000	47190000	1	47710000	47720000	0.0020172182480575084	2.111212657236631
1	47320000	47330000	1	47710000	47720000	0.13338361389801956	2.111212657236631
1	47430000	47440000	1	47710000	47720000	2.534834152103014e-07	2.111212657236631
1	47420000	47430000	1	48060000	48070000	0.014752146400400576	2.111212657236631
1	47430000	47440000	1	48220000	48230000	0.0861381866188932	3.2
1	47430000	47440000	1	47570000	47580000	0.13338361389801956	2.111212657236631
1	47440000	47450000	1	47520000	47530000	0.08808616974527472	2.111212657236631
1	47530000	47540000	1	47700000	47710000	3.8296612121598764e-05	2.111212657236631
1	47740000	47750000	1	48070000	48080000	7.545037564110007e-05	2.111212657236631
1	47740000	47750000	1	48210000	48220000	7.340099787723307e-05	2.111212657236631
1	48100000	48110000	1	48200000	48210000	2.7010118586190398e-08	2.111212657236631
1	48100000	48110000	1	48500000	48510000	0.001199399249488555	2.599207668339954
1	48260000	48270000	1	48480000	48490000	0.10561649144381184	2.599207668339954
1	48550000	48560000	1	50340000	50350000	0.014492245976442029	2.599207668339954
1	48560000	48570000	1	48690000	48700000	0.002645754591583787	2.111212657236631
1	48560000	48570000	1	48810000	48820000	0.002197674009455594	2.111212657236631
1	48670000	48680000	1	48810000	48820000	0.0016447786519408147	2.599207668339954
1	48680000	48690000	1	50340000	50350000	0.007472575067567095	2.111212657236631
1	48790000	48800000	1	50340000	50350000	0.1802497644180736	2.599207668339954
1	48840000	48850000	1	50330000	50340000	0.1322730645971042	2.111212657236631
1	48910000	48920000	1	50330000	50340000	0.017254308305372557	2.111212657236631
1	48910000	48920000	1	49460000	49470000	0.1789013356939295	2.111212657236631
1	48910000	48920000	1	49620000	49630000	0.09584473510595044	3.2
1	48920000	48930000	1	49100000	49110000	0.09241805741094707	3.2
1	48920000	48930000	1	49140000	49150000	0.11752985277940678	2.599207668339954
1	48920000	48930000	1	49340000	49350000	0.07455732657960557	3.2
1	49010000	49020000	1	50330000	50340000	0.1095921575619583	2.111212657236631
1	49100000	49110000	1	49760000	49770000	0.10788338730401893	2.111212657236631
1	49100000	49110000	1	50330000	50340000	0.034653122872496916	2.599207668339954
1	49110000	49120000	1	49460000	49470000	0.10153167493191127	2.599207668339954
1	49110000	49120000	1	49620000	49630000	0.012968029844242664	2.111212657236631
1	49340000	49350000	1	50330000	50340000	0.1340892731520117	2.111212657236631
1	49810000	49820000	1	50330000	50340000	0.10386502819739037	2.111212657236631
1	49880000	49890000	1	50330000	50340000	0.16178488768648078	2.111212657236631
1	49990000	50000000	1	50330000	50340000	0.16076948030065674	2.111212657236631
1	50110000	50120000	1	50300000	50310000	0.058125979855662875	4.222425314473262
